Tipo,Codigo,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,G2S21K452WHTS,ML75 2 BELOW S/S POLO WHITE SMALL,,,,Activo,$,16287.18,15945.95,21,19294.6,0,"7,00","0,00","7,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2S21K452WHTXL,ML75 2 BELOW S/S POLO WHITE XLARGE,,,,Activo,$,16287.18,15945.95,21,19294.6,0,"4,00","0,00","4,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2S21K452WHTXS,ML75 2 BELOW S/S POLO WHITE XSMALL,,,,Activo,$,16287.18,15945.95,21,19294.6,0,"1,00","0,00","1,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K563WHTL,ML75 AMERICANA POLO WHITE LARGE,,,,Activo,$,27380.0,19405.41,21,23480.55,0,"19,00","0,00","19,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K563WHTM,ML75 AMERICANA POLO WHITE MEDIUM,,,,Activo,$,27380.0,19405.41,21,23480.55,0,"15,00","0,00","15,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K563WHTS,ML75 AMERICANA POLO WHITE SMALL,,,,Activo,$,27380.0,19405.41,21,23480.55,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K563WHTXL,ML75 AMERICANA POLO WHITE XLARGE,,,,Activo,$,27380.0,19405.41,21,23480.55,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K563WHT2XL,ML75 AMERICANA POLO WHITE XXLARGE,,,,Activo,$,27380.0,19405.41,21,23480.55,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K303WHTL,ML75 JOURNEY S/S ZIP POLO WHITE LARGE,,,,Activo,$,29984.8,23729.73,21,28712.97,0,"12,00","0,00","12,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K303WHTM,ML75 JOURNEY S/S ZIP POLO WHITE MEDIUM,,,,Activo,$,29984.8,23729.73,21,28712.97,0,"12,00","0,00","12,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K303WHTS,ML75 JOURNEY S/S ZIP POLO WHITE SMALL,,,,Activo,$,29984.8,23729.73,21,28712.97,0,"12,00","0,00","12,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2F21K303WHTXL,ML75 JOURNEY S/S ZIP POLO WHITE XLARGE,,,,Activo,$,29984.8,23729.73,21,28712.97,0,"6,00","0,00","6,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB323032,ML75 MICROLUX PANT BAMBOO 30/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB3032,ML75 MICROLUX PANT BAMBOO 30/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB303032,ML75 MICROLUX PANT BAMBOO 32/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB3232,ML75 MICROLUX PANT BAMBOO 32/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB343234,ML75 MICROLUX PANT BAMBOO 34/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB383234,ML75 MICROLUX PANT BAMBOO 34/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB3632,ML75 MICROLUX PANT BAMBOO 36/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"15,00","0,00","15,00",0,SI,NORMAN,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB3634,ML75 MICROLUX PANT BAMBOO 36/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"6,00","0,00","6,00",0,SI,NORMAN,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB3832,ML75 MICROLUX PANT BAMBOO 38/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"8,00","0,00","8,00",0,SI,NORMAN,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BAMB363234,ML75 MICROLUX PANT BAMBOO 38/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK383234,ML75 MICROLUX PANT BLACK 30/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK303032,ML75 MICROLUX PANT BLACK 30/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK3230,ML75 MICROLUX PANT BLACK 32/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK3232,ML75 MICROLUX PANT BLACK 32/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK343234,ML75 MICROLUX PANT BLACK 34/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK3434,ML75 MICROLUX PANT BLACK 34/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK323032,ML75 MICROLUX PANT BLACK 36/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"18,00","0,00","18,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK363234,ML75 MICROLUX PANT BLACK 36/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"6,00","0,00","6,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK3832,ML75 MICROLUX PANT BLACK 38/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902BLK3834,ML75 MICROLUX PANT BLACK 38/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY3030,ML75 MICROLUX PANT DARK NAVY 30/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY3032,ML75 MICROLUX PANT DARK NAVY 30/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY3230,ML75 MICROLUX PANT DARK NAVY 32/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY343234,ML75 MICROLUX PANT DARK NAVY 32/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY323032,ML75 MICROLUX PANT DARK NAVY 34/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY3434,ML75 MICROLUX PANT DARK NAVY 34/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY3632,ML75 MICROLUX PANT DARK NAVY 36/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"15,00","0,00","15,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY383234,ML75 MICROLUX PANT DARK NAVY 36/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"6,00","0,00","6,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NAV303032,ML75 MICROLUX PANT DARK NAVY 38/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902NVY363234,ML75 MICROLUX PANT DARK NAVY 38/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND363234,ML75 MICROLUX PANT SANDSTONE 30/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto, G7S9P902SAND3032,ML75 MICROLUX PANT SANDSTONE 30/32,,,,Activo,$,14444.8,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND3230,ML75 MICROLUX PANT SANDSTONE 32/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND3232,ML75 MICROLUX PANT SANDSTONE 32/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND303032,ML75 MICROLUX PANT SANDSTONE 34/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND383234,ML75 MICROLUX PANT SANDSTONE 34/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto, G7S9P902SAND3632,ML75 MICROLUX PANT SANDSTONE 36/32,,,,Activo,$,14444.8,21567.57,21,26096.76,0,"14,00","0,00","14,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND343234,ML75 MICROLUX PANT SANDSTONE 36/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND3832,ML75 MICROLUX PANT SANDSTONE 38/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902SAND323032,ML75 MICROLUX PANT SANDSTONE 38/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL303032,ML75 MICROLUX PANT STEEL 30/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL363234,ML75 MICROLUX PANT STEEL 30/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL323032,ML75 MICROLUX PANT STEEL 32/30,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL3232,ML75 MICROLUX PANT STEEL 32/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"12,00","0,00","12,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL3432,ML75 MICROLUX PANT STEEL 34/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL383234,ML75 MICROLUX PANT STEEL 34/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL343234,ML75 MICROLUX PANT STEEL 36/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"15,00","0,00","15,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL3634,ML75 MICROLUX PANT STEEL 36/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"6,00","0,00","6,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL3834,ML75 MICROLUX PANT STEEL 38/34,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9P902STL3832,ML75 MICROLUX PANT STEEL38/32,,,,Activo,$,28889.6,21567.57,21,26096.76,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S BOTTOMS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K561MIDL,ML75 STRETCH STRIPE POLO MIDNIGH L,,,,Activo,$,0.0,17043.74,0,17043.74,0,"4,00","0,00","4,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561MIDM,ML75 STRETCH STRIPE POLO MIDNIGH M,,,,Activo,$,0.0,17043.74,0,17043.74,0,"3,00","0,00","3,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561MIDS,ML75 STRETCH STRIPE POLO MIDNIGH S,,,,Activo,$,0.0,17043.74,0,17043.74,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561MIDXL,ML75 STRETCH STRIPE POLO MIDNIGH XL,,,,Activo,$,0.0,17043.74,0,17043.74,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561SHL,ML75 STRETCH STRIPE POLO SHARK L,,,,Activo,$,0.0,17043.74,0,17043.74,0,"5,00","0,00","5,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561SHM,ML75 STRETCH STRIPE POLO SHARK M,,,,Activo,$,0.0,17043.74,0,17043.74,0,"1,00","0,00","1,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561SHS,ML75 STRETCH STRIPE POLO SHARK S,,,,Activo,$,0.0,17043.74,0,17043.74,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K561SHXL,ML75 STRETCH STRIPE POLO SHARK XL,,,,Activo,$,0.0,17043.74,0,17043.74,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLKL,ML75 STRETCH TRIUMPH POLO BLACK L,,,,Activo,$,0.0,16276.3,0,16276.3,0,"2,00","0,00","2,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLKM,ML75 STRETCH TRIUMPH POLO BLACK M,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLKS,ML75 STRETCH TRIUMPH POLO BLACK S,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLL,ML75 STRETCH TRIUMPH POLO BLUE L,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLM,ML75 STRETCH TRIUMPH POLO BLUE M,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLS,ML75 STRETCH TRIUMPH POLO BLUE S,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560BLXL,ML75 STRETCH TRIUMPH POLO BLUE XL,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560MIDL,ML75 STRETCH TRIUMPH POLO MIDNIGHT L,,,,Activo,$,0.0,16276.3,0,16276.3,0,"1,00","0,00","1,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560MIDM,ML75 STRETCH TRIUMPH POLO MIDNIGHT M,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560MIDS,ML75 STRETCH TRIUMPH POLO MIDNIGHT S,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560MIDXL,ML75 STRETCH TRIUMPH POLO MIDNIGHT XL,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560REDWL,ML75 STRETCH TRIUMPH POLO RED WOOD L,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560REDWM,ML75 STRETCH TRIUMPH POLO RED WOOD M,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560REDWS,ML75 STRETCH TRIUMPH POLO RED WOOD S,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K560REDWXL,ML75 STRETCH TRIUMPH POLO RED WOOD XL,,,,Activo,$,0.0,16276.3,0,16276.3,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7F21K960MIHEL,NIGHTSKY 1/4 ZIP MIDNIGHT HEATHER LARGE,,,,Activo,$,41588.0,32378.38,21,39177.84,0,"23,00","0,00","23,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K960MIHEM,NIGHTSKY 1/4 ZIP MIDNIGHT HEATHER MEDIUM,,,,Activo,$,41588.0,32378.38,21,39177.84,0,"16,00","0,00","16,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K960MIHES,NIGHTSKY 1/4 ZIP MIDNIGHT HEATHER SMALL,,,,Activo,$,41588.0,32378.38,21,39177.84,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K960MIHEXL,NIGHTSKY 1/4 ZIP MIDNIGHT HEATHER XLARGE,,,,Activo,$,41588.0,32378.38,21,39177.84,0,"7,00","0,00","7,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K960MIHE2XL,NIGHTSKY 1/4 ZIP MIDNIGHT HEATHER XXLARGE,,,,Activo,$,41588.0,32378.38,21,39177.84,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,B1600601,PARAGUAS DC 64 IN,888167500256.0,,,Activo,$,31090.04,49944.44,21,60432.77,0,"275,00","0,00","275,00",0,SI,PARAGUAS,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K564MIDL,PATRIOT POLO MIDNIGHT LARGE,,,,Activo,$,30488.0,21351.35,21,25835.13,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K564MIDM,PATRIOT POLO MIDNIGHT MEDIUM,,,,Activo,$,30488.0,21351.35,21,25835.13,0,"16,00","0,00","16,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K564MIDS,PATRIOT POLO MIDNIGHT SMALL,,,,Activo,$,30488.0,21351.35,21,25835.13,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K564MIDXL,PATRIOT POLO MIDNIGHT XLARGE,,,,Activo,$,30488.0,21351.35,21,25835.13,0,"8,00","0,00","8,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7F21K564MID2XL,PATRIOT POLO MIDNIGHT XXLARGE,,,,Activo,$,30488.0,21351.35,21,25835.13,0,"2,00","0,00","2,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Servicio,TALLER5,PEGADO DE SLEEVE NUEVO,,,,Activo,$,0.0,2880.0,0,2880.0,0,,,,0,SI,,,,,,,
Producto,G7S9K475BTRDL,PROTEK ML75 MICROLUX 2B SOLID POLO BRITISH RED LARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475BTRDM,PROTEK ML75 MICROLUX 2B SOLID POLO BRITISH RED MEDIUM,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7S9K475BTRDS,PROTEK ML75 MICROLUX 2B SOLID POLO BRITISH RED SMALL,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475BTRDXL,PROTEK ML75 MICROLUX 2B SOLID POLO BRITISH RED XLARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475BTRD2XL,PROTEK ML75 MICROLUX 2B SOLID POLO BRITISH RED XXLARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475EVGRL,PROTEK ML75 MICROLUX 2B SOLID POLO EVERGREEN LARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475EVGRM,PROTEK ML75 MICROLUX 2B SOLID POLO EVERGREEN MEDIUM,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475EVGRS,PROTEK ML75 MICROLUX 2B SOLID POLO EVERGREEN SMALL,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475EVGRXL,PROTEK ML75 MICROLUX 2B SOLID POLO EVERGREEN XLARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475EVGR2XL,PROTEK ML75 MICROLUX 2B SOLID POLO EVERGREEN XXLARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475NVYL,PROTEK ML75 MICROLUX 2B SOLID POLO NAVY LARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475NVYM,PROTEK ML75 MICROLUX 2B SOLID POLO NAVY MEDIUM,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475NVYS,PROTEK ML75 MICROLUX 2B SOLID POLO NAVY SMALL,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475NVYXL,PROTEK ML75 MICROLUX 2B SOLID POLO NAVY XLARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475NVY2XL,PROTEK ML75 MICROLUX 2B SOLID POLO NAVY XXLARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475SEBEL,PROTEK ML75 MICROLUX 2B SOLID POLO SEASIDE BLUE LARGE,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
Producto,G7S9K475SEBEM,PROTEK ML75 MICROLUX 2B SOLID POLO SEASIDE BLUE MEDIUM,,,,Activo,$,19832.0,15945.95,21,19294.6,0,"0,00","0,00","0,00",0,SI,NORMAN,MEN S TOPS,,,,,
